Series_reference,Period,Data_value,STATUS,Group,Subject,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5,UNITS,MAGNTUDE
GFSA.SCS04G111136,2022.06,0,FINAL,"Central Government, Taxation Revenue, Taxes on Property",Government Financial Statistics - GFS,Taxes on property,Other recurrent taxes on property,,,,Dollars,6
GFSA.SCS04G111136,2023.06,0,FINAL,"Central Government, Taxation Revenue, Taxes on Property",Government Financial Statistics - GFS,Taxes on property,Other recurrent taxes on property,,,,Dollars,6
GFSA.SCS04G111136,2024.06,0,FINAL,"Central Government, Taxation Revenue, Taxes on Property",Government Financial Statistics - GFS,Taxes on property,Other recurrent taxes on property,,,,Dollars,6
GFSA.SCS04G111136,2025.06,0,FINAL,"Central Government, Taxation Revenue, Taxes on Property",Government Financial Statistics - GFS,Taxes on property,Other recurrent taxes on property,,,,Dollars,6
GFSA.SCS04G121140,2009.06,16980,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Total,,,,Dollars,6
GFSA.SCS04G121140,2010.06,17590,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Total,,,,Dollars,6
GFSA.SCS04G121140,2011.06,19880,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Total,,,,Dollars,6
GFSA.SCS04G121140,2012.06,21077,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Total,,,,Dollars,6
GFSA.SCS04G121140,2013.06,22039,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Total,,,,Dollars,6
GFSA.SCS04G121140,2014.06,23042,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Total,,,,Dollars,6
GFSA.SCS04G121140,2015.06,24441,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Total,,,,Dollars,6
GFSA.SCS04G121140,2016.06,25733,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Total,,,,Dollars,6
GFSA.SCS04G121140,2017.06,27305,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Total,,,,Dollars,6
GFSA.SCS04G121140,2018.06,28902,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Total,,,,Dollars,6
GFSA.SCS04G121140,2019.06,30982,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Total,,,,Dollars,6
GFSA.SCS04G121140,2020.06,30737,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Total,,,,Dollars,6
GFSA.SCS04G121140,2021.06,35623,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Total,,,,Dollars,6
GFSA.SCS04G121140,2022.06,35186,REVISED,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Total,,,,Dollars,6
GFSA.SCS04G121140,2023.06,36296,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Total,,,,Dollars,6
GFSA.SCS04G121140,2024.06,39132,REVISED,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Total,,,,Dollars,6
GFSA.SCS04G121140,2025.06,39998,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Total,,,,Dollars,6
GFSA.SCS04G121141,2009.06,12248,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,General taxes on goods and services,,,,Dollars,6
GFSA.SCS04G121141,2010.06,12654,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,General taxes on goods and services,,,,Dollars,6
GFSA.SCS04G121141,2011.06,14603,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,General taxes on goods and services,,,,Dollars,6
GFSA.SCS04G121141,2012.06,15520,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,General taxes on goods and services,,,,Dollars,6
GFSA.SCS04G121141,2013.06,16231,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,General taxes on goods and services,,,,Dollars,6
GFSA.SCS04G121141,2014.06,17039,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,General taxes on goods and services,,,,Dollars,6
GFSA.SCS04G121141,2015.06,18226,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,General taxes on goods and services,,,,Dollars,6
GFSA.SCS04G121141,2016.06,19289,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,General taxes on goods and services,,,,Dollars,6
GFSA.SCS04G121141,2017.06,20627,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,General taxes on goods and services,,,,Dollars,6
GFSA.SCS04G121141,2018.06,21925,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,General taxes on goods and services,,,,Dollars,6
GFSA.SCS04G121141,2019.06,23109,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,General taxes on goods and services,,,,Dollars,6
GFSA.SCS04G121141,2020.06,23092,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,General taxes on goods and services,,,,Dollars,6
GFSA.SCS04G121141,2021.06,27016,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,General taxes on goods and services,,,,Dollars,6
GFSA.SCS04G121141,2022.06,27668,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,General taxes on goods and services,,,,Dollars,6
GFSA.SCS04G121141,2023.06,29595,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,General taxes on goods and services,,,,Dollars,6
GFSA.SCS04G121141,2024.06,30870,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,General taxes on goods and services,,,,Dollars,6
GFSA.SCS04G121141,2025.06,31292,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,General taxes on goods and services,,,,Dollars,6
GFSA.SCS04G121142,2009.06,1857,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Excises,,,,Dollars,6
GFSA.SCS04G121142,2010.06,1941,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Excises,,,,Dollars,6
GFSA.SCS04G121142,2011.06,2034,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Excises,,,,Dollars,6
GFSA.SCS04G121142,2012.06,2049,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Excises,,,,Dollars,6
GFSA.SCS04G121142,2013.06,2099,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Excises,,,,Dollars,6
GFSA.SCS04G121142,2014.06,2100,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Excises,,,,Dollars,6
GFSA.SCS04G121142,2015.06,2264,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Excises,,,,Dollars,6
GFSA.SCS04G121142,2016.06,2464,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Excises,,,,Dollars,6
GFSA.SCS04G121142,2017.06,2422,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Excises,,,,Dollars,6
GFSA.SCS04G121142,2018.06,2394,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Excises,,,,Dollars,6
GFSA.SCS04G121142,2019.06,2666,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Excises,,,,Dollars,6
GFSA.SCS04G121142,2020.06,2532,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Excises,,,,Dollars,6
GFSA.SCS04G121142,2021.06,2191,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Excises,,,,Dollars,6
GFSA.SCS04G121142,2022.06,1842,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Excises,,,,Dollars,6
GFSA.SCS04G121142,2023.06,1086,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Excises,,,,Dollars,6
GFSA.SCS04G121142,2024.06,1130,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Excises,,,,Dollars,6
GFSA.SCS04G121142,2025.06,1114,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Excises,,,,Dollars,6
GFSA.SCS04G121143,2009.06,199,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Profits of fiscal monopolies,,,,Dollars,6
GFSA.SCS04G121143,2010.06,160,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Profits of fiscal monopolies,,,,Dollars,6
GFSA.SCS04G121143,2011.06,183,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Profits of fiscal monopolies,,,,Dollars,6
GFSA.SCS04G121143,2012.06,197,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Profits of fiscal monopolies,,,,Dollars,6
GFSA.SCS04G121143,2013.06,202,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Profits of fiscal monopolies,,,,Dollars,6
GFSA.SCS04G121143,2014.06,231,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Profits of fiscal monopolies,,,,Dollars,6
GFSA.SCS04G121143,2015.06,199,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Profits of fiscal monopolies,,,,Dollars,6
GFSA.SCS04G121143,2016.06,204,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Profits of fiscal monopolies,,,,Dollars,6
GFSA.SCS04G121143,2017.06,273,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Profits of fiscal monopolies,,,,Dollars,6
GFSA.SCS04G121143,2018.06,270,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Profits of fiscal monopolies,,,,Dollars,6
GFSA.SCS04G121143,2019.06,261,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Profits of fiscal monopolies,,,,Dollars,6
GFSA.SCS04G121143,2020.06,313,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Profits of fiscal monopolies,,,,Dollars,6
GFSA.SCS04G121143,2021.06,371,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Profits of fiscal monopolies,,,,Dollars,6
GFSA.SCS04G121143,2022.06,359,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Profits of fiscal monopolies,,,,Dollars,6
GFSA.SCS04G121143,2023.06,376,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Profits of fiscal monopolies,,,,Dollars,6
GFSA.SCS04G121143,2024.06,434,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Profits of fiscal monopolies,,,,Dollars,6
GFSA.SCS04G121143,2025.06,395,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Profits of fiscal monopolies,,,,Dollars,6
GFSA.SCS04G121144,2009.06,788,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Taxes on specific services,,,,Dollars,6
GFSA.SCS04G121144,2010.06,796,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Taxes on specific services,,,,Dollars,6
GFSA.SCS04G121144,2011.06,812,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Taxes on specific services,,,,Dollars,6
GFSA.SCS04G121144,2012.06,902,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Taxes on specific services,,,,Dollars,6
GFSA.SCS04G121144,2013.06,1052,FINAL,"Central Government, Taxation Revenue, Taxes on Goods and Services",Government Financial Statistics - GFS,Taxes on goods and services,Taxes on specific services,,,,Dollars,6
