"hlpi_name","series_ref","quarter","hlpi","nzhec","nzhec_name","nzhec_short","level","index","change.q","change.a"
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2011Q1","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",966,5.9,12.3
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2011Q2","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",989,2.4,14.1
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2011Q3","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",972,-1.7,11.7
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2011Q4","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",980,0.8,7.5
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2012Q1","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",993,1.3,2.8
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2012Q2","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",997,0.4,0.8
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2012Q3","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",993,-0.4,2.2
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2012Q4","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",986,-0.7,0.6
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2013Q1","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",992,0.6,-0.1
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2013Q2","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",977,-1.5,-2
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2013Q3","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",1011,3.5,1.8
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2013Q4","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",992,-1.9,0.6
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2014Q1","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",1001,0.9,0.9
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2014Q2","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",1000,-0.1,2.4
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2014Q3","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",1004,0.4,-0.7
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2014Q4","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",970,-3.4,-2.2
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2015Q1","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",911,-6.1,-9
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2015Q2","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",957,5,-4.3
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2015Q3","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",931,-2.7,-7.3
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2015Q4","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",897,-3.7,-7.5
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2016Q1","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",858,-4.3,-5.8
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2016Q2","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",884,3,-7.6
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2016Q3","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",863,-2.4,-7.3
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2016Q4","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",882,2.2,-1.7
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2017Q1","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",903,2.4,5.2
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2017Q2","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",897,-0.7,1.5
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2017Q3","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",886,-1.2,2.7
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2017Q4","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",922,4.1,4.5
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2018Q1","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",938,1.7,3.9
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2018Q2","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",960,2.3,7
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2018Q3","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",1000,4.2,12.9
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2018Q4","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",995,-0.5,7.9
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2019Q1","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",953,-4.2,1.6
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2019Q2","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",990,3.9,3.1
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2019Q3","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",991,0.1,-0.9
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2019Q4","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",1004,1.3,0.9
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2020Q1","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",990,-1.4,3.9
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2020Q2","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",910,-8.1,-8.1
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2020Q3","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",924,1.5,-6.8
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2020Q4","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",927,0.3,-7.7
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2021Q1","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",973,5,-1.7
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2021Q2","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",1014,4.2,11.4
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2021Q3","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",1065,5,15.3
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2021Q4","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",1124,5.5,21.3
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2022Q1","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",1197,6.5,23
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2022Q2","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",1266,5.8,24.9
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2022Q3","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",1236,-2.4,16.1
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2022Q4","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",1184,-4.2,5.3
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2023Q1","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",1160,-2,-3.1
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2023Q2","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",1145,-1.3,-9.6
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2023Q3","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",1278,11.6,3.4
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2023Q4","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",1287,0.7,8.7
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2024Q1","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",1269,-1.4,9.4
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2024Q2","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",1293,1.9,12.9
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2024Q3","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",1237,-4.3,-3.2
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2024Q4","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",1227,-0.8,-4.7
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2025Q1","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",1261,2.8,-0.6
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2025Q2","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",1249,-1,-3.4
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2025Q3","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",1254,0.4,1.4
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2025Q4","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",1274,1.6,3.8
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2026Q1","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",1316,3.3,4.4
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2008Q2","expq5","7.2.02","Petrol","Petrol","class",914,NA,NA
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2008Q3","expq5","7.2.02","Petrol","Petrol","class",955,4.5,NA
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2008Q4","expq5","7.2.02","Petrol","Petrol","class",741,-22.4,NA
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2009Q1","expq5","7.2.02","Petrol","Petrol","class",735,-0.8,NA
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2009Q2","expq5","7.2.02","Petrol","Petrol","class",759,3.3,-17
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2009Q3","expq5","7.2.02","Petrol","Petrol","class",774,2,-19
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2009Q4","expq5","7.2.02","Petrol","Petrol","class",766,-1,3.4
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2010Q1","expq5","7.2.02","Petrol","Petrol","class",820,7,11.6
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2010Q2","expq5","7.2.02","Petrol","Petrol","class",830,1.2,9.4
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2010Q3","expq5","7.2.02","Petrol","Petrol","class",819,-1.3,5.8
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2010Q4","expq5","7.2.02","Petrol","Petrol","class",875,6.8,14.2
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2011Q1","expq5","7.2.02","Petrol","Petrol","class",960,9.7,17.1
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2011Q2","expq5","7.2.02","Petrol","Petrol","class",998,4,20.2
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2011Q3","expq5","7.2.02","Petrol","Petrol","class",964,-3.4,17.7
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2011Q4","expq5","7.2.02","Petrol","Petrol","class",973,0.9,11.2
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2012Q1","expq5","7.2.02","Petrol","Petrol","class",996,2.4,3.8
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2012Q2","expq5","7.2.02","Petrol","Petrol","class",999,0.3,0.1
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2012Q3","expq5","7.2.02","Petrol","Petrol","class",990,-0.9,2.7
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2012Q4","expq5","7.2.02","Petrol","Petrol","class",982,-0.8,0.9
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2013Q1","expq5","7.2.02","Petrol","Petrol","class",998,1.6,0.2
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2013Q2","expq5","7.2.02","Petrol","Petrol","class",972,-2.6,-2.7
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2013Q3","expq5","7.2.02","Petrol","Petrol","class",1026,5.6,3.6
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2013Q4","expq5","7.2.02","Petrol","Petrol","class",992,-3.3,1
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2014Q1","expq5","7.2.02","Petrol","Petrol","class",1001,0.9,0.3
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2014Q2","expq5","7.2.02","Petrol","Petrol","class",1000,-0.1,2.9
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2014Q3","expq5","7.2.02","Petrol","Petrol","class",1010,1,-1.6
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2014Q4","expq5","7.2.02","Petrol","Petrol","class",953,-5.6,-3.9
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2015Q1","expq5","7.2.02","Petrol","Petrol","class",852,-10.6,-14.9
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2015Q2","expq5","7.2.02","Petrol","Petrol","class",927,8.8,-7.3
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2015Q3","expq5","7.2.02","Petrol","Petrol","class",942,1.6,-6.7
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2015Q4","expq5","7.2.02","Petrol","Petrol","class",876,-7,-8.1
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2016Q1","expq5","7.2.02","Petrol","Petrol","class",809,-7.6,-5
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2016Q2","expq5","7.2.02","Petrol","Petrol","class",852,5.3,-8.1
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2016Q3","expq5","7.2.02","Petrol","Petrol","class",837,-1.8,-11.1
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2016Q4","expq5","7.2.02","Petrol","Petrol","class",871,4.1,-0.6
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2017Q1","expq5","7.2.02","Petrol","Petrol","class",908,4.2,12.2
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2017Q2","expq5","7.2.02","Petrol","Petrol","class",890,-2,4.5
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2017Q3","expq5","7.2.02","Petrol","Petrol","class",874,-1.8,4.4
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2017Q4","expq5","7.2.02","Petrol","Petrol","class",927,6.1,6.4
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2018Q1","expq5","7.2.02","Petrol","Petrol","class",952,2.7,4.8
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2018Q2","expq5","7.2.02","Petrol","Petrol","class",982,3.2,10.3
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2018Q3","expq5","7.2.02","Petrol","Petrol","class",1041,6,19.1
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2018Q4","expq5","7.2.02","Petrol","Petrol","class",1034,-0.7,11.5
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2019Q1","expq5","7.2.02","Petrol","Petrol","class",963,-6.9,1.2
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2019Q2","expq5","7.2.02","Petrol","Petrol","class",1017,5.6,3.6
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2019Q3","expq5","7.2.02","Petrol","Petrol","class",1009,-0.8,-3.1
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2019Q4","expq5","7.2.02","Petrol","Petrol","class",1027,1.8,-0.7
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2020Q1","expq5","7.2.02","Petrol","Petrol","class",1002,-2.4,4
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2020Q2","expq5","7.2.02","Petrol","Petrol","class",882,-12,-13.3
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2020Q3","expq5","7.2.02","Petrol","Petrol","class",898,1.8,-11
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2020Q4","expq5","7.2.02","Petrol","Petrol","class",902,0.4,-12.2
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2021Q1","expq5","7.2.02","Petrol","Petrol","class",967,7.2,-3.5
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2021Q2","expq5","7.2.02","Petrol","Petrol","class",1025,6,16.2
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2021Q3","expq5","7.2.02","Petrol","Petrol","class",1092,6.5,21.6
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2021Q4","expq5","7.2.02","Petrol","Petrol","class",1175,7.6,30.3
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2022Q1","expq5","7.2.02","Petrol","Petrol","class",1277,8.7,32.1
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2022Q2","expq5","7.2.02","Petrol","Petrol","class",1357,6.3,32.4
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2022Q3","expq5","7.2.02","Petrol","Petrol","class",1296,-4.5,18.7
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2022Q4","expq5","7.2.02","Petrol","Petrol","class",1202,-7.3,2.3
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2023Q1","expq5","7.2.02","Petrol","Petrol","class",1171,-2.6,-8.3
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2023Q2","expq5","7.2.02","Petrol","Petrol","class",1154,-1.5,-15
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2023Q3","expq5","7.2.02","Petrol","Petrol","class",1344,16.5,3.7
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2023Q4","expq5","7.2.02","Petrol","Petrol","class",1344,0,11.8
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2024Q1","expq5","7.2.02","Petrol","Petrol","class",1314,-2.2,12.2
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2024Q2","expq5","7.2.02","Petrol","Petrol","class",1324,0.8,14.7
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2024Q3","expq5","7.2.02","Petrol","Petrol","class",1236,-6.6,-8
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2024Q4","expq5","7.2.02","Petrol","Petrol","class",1218,-1.5,-9.4
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2025Q1","expq5","7.2.02","Petrol","Petrol","class",1274,4.6,-3
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2025Q2","expq5","7.2.02","Petrol","Petrol","class",1213,-4.8,-8.4
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2025Q3","expq5","7.2.02","Petrol","Petrol","class",1215,0.2,-1.7
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2025Q4","expq5","7.2.02","Petrol","Petrol","class",1245,2.5,2.2
"Expenditure quintile 5 (high)","HPIQ.SEQ507202","2026Q1","expq5","7.2.02","Petrol","Petrol","class",1289,3.5,1.2
"Expenditure quintile 5 (high)","HPIQ.SEQ5073","2008Q2","expq5","7.3","Passenger transport services","Passenger transport","subgroup",977,NA,NA
"Expenditure quintile 5 (high)","HPIQ.SEQ5073","2008Q3","expq5","7.3","Passenger transport services","Passenger transport","subgroup",1009,3.3,NA
"Expenditure quintile 5 (high)","HPIQ.SEQ5073","2008Q4","expq5","7.3","Passenger transport services","Passenger transport","subgroup",1054,4.5,NA
"Expenditure quintile 5 (high)","HPIQ.SEQ5073","2009Q1","expq5","7.3","Passenger transport services","Passenger transport","subgroup",941,-10.7,NA
"Expenditure quintile 5 (high)","HPIQ.SEQ5073","2009Q2","expq5","7.3","Passenger transport services","Passenger transport","subgroup",872,-7.3,-10.7
"Expenditure quintile 5 (high)","HPIQ.SEQ5073","2009Q3","expq5","7.3","Passenger transport services","Passenger transport","subgroup",916,5,-9.2
"Expenditure quintile 5 (high)","HPIQ.SEQ5073","2009Q4","expq5","7.3","Passenger transport services","Passenger transport","subgroup",983,7.3,-6.7
"Expenditure quintile 5 (high)","HPIQ.SEQ5073","2010Q1","expq5","7.3","Passenger transport services","Passenger transport","subgroup",925,-5.9,-1.7
"Expenditure quintile 5 (high)","HPIQ.SEQ5073","2010Q2","expq5","7.3","Passenger transport services","Passenger transport","subgroup",928,0.3,6.4
"Expenditure quintile 5 (high)","HPIQ.SEQ5073","2010Q3","expq5","7.3","Passenger transport services","Passenger transport","subgroup",949,2.3,3.6
